frame,idx,hdim_1,hdim_2,num,threshold_value,feature,time,timestr,lon,lat,ncells,case,domain,size_km2
39,26,103.26679359406089,20.169974174237378,34,0.5,1174,2024-09-28 15:15:00,2024-09-28 15:15:00,13.750849870871187,52.366333967970306,129.0,case2,DOM01,24.330473254782206
39,32,50.70805448876899,49.39537021261819,26,0.7,1178,2024-09-28 15:15:00,2024-09-28 15:15:00,13.89697685106309,52.103540272443844,374.0,case2,DOM01,70.53951160688796
39,33,63.22988008212087,73.52256530611004,192,0.7,1179,2024-09-28 15:15:00,2024-09-28 15:15:00,14.01761282653055,52.1661494004106,853.0,case2,DOM01,160.88289679324978
39,34,61.44054024002105,39.68519503224024,10,0.7,1180,2024-09-28 15:15:00,2024-09-28 15:15:00,13.8484259751612,52.157202701200106,400.0,case2,DOM01,75.44332792180529
39,36,66.78634696269629,103.77637779208433,38,0.7,1181,2024-09-28 15:15:00,2024-09-28 15:15:00,14.168881888960422,52.183931734813484,258.0,case2,DOM01,48.66094650956441
39,38,77.50489463371555,32.88203752401415,65,0.7,1182,2024-09-28 15:15:00,2024-09-28 15:15:00,13.814410187620071,52.23752447316858,334.0,case2,DOM01,62.99517881470742
39,39,83.18440713472465,67.46949778801945,64,0.7,1183,2024-09-28 15:15:00,2024-09-28 15:15:00,13.987347488940097,52.265922035673626,458.0,case2,DOM01,86.38261047046706
39,40,85.6476460123324,41.74297928345414,55,0.7,1184,2024-09-28 15:15:00,2024-09-28 15:15:00,13.85871489641727,52.27823823006166,451.0,case2,DOM01,85.06235223183548
39,41,92.09225397240567,96.28576011323905,32,0.7,1185,2024-09-28 15:15:00,2024-09-28 15:15:00,14.131428800566196,52.31046126986203,827.0,case2,DOM01,155.97908047833246
39,45,105.60270673499735,103.12346420733623,194,0.7,1187,2024-09-28 15:15:00,2024-09-28 15:15:00,14.165617321036683,52.37801353367499,1244.0,case2,DOM01,234.62874983681445
40,4,24.225902463214467,127.27898202031804,8,0.3,1189,2024-09-28 15:20:00,2024-09-28 15:20:00,14.28639491010159,51.971129512316075,0.0,case2,DOM01,0.0
40,5,92.42123095688368,142.4531436816947,57,0.3,1190,2024-09-28 15:20:00,2024-09-28 15:20:00,14.362265718408473,52.312106154784416,0.0,case2,DOM01,0.0
40,12,3.5678724378751316,135.08337349849594,10,0.5,1193,2024-09-28 15:20:00,2024-09-28 15:20:00,14.325416867492478,51.86783936218937,65.0,case2,DOM01,12.259540787293362
40,13,14.110333576011215,133.4986002039736,13,0.5,1194,2024-09-28 15:20:00,2024-09-28 15:20:00,14.317493001019868,51.920551667880055,85.0,case2,DOM01,16.031707183383624
40,15,17.518945239243422,149.9462653378342,7,0.5,1195,2024-09-28 15:20:00,2024-09-28 15:20:00,14.39973132668917,51.93759472619622,71.0,case2,DOM01,13.39119070612044
40,16,22.385670081857302,162.7196018961362,49,0.5,1196,2024-09-28 15:20:00,2024-09-28 15:20:00,14.46359800948068,51.96192835040929,1.0,case2,DOM01,0.18860831980451326
40,18,19.011735482949454,171.08533881526813,14,0.5,1197,2024-09-28 15:20:00,2024-09-28 15:20:00,14.505426694076341,51.94505867741475,59.0,case2,DOM01,11.127890868466283
40,19,37.4638302696969,29.363541365804377,36,0.5,1198,2024-09-28 15:20:00,2024-09-28 15:20:00,13.796817706829023,52.037319151348484,116.0,case2,DOM01,21.878565097323538
40,20,37.65563050511822,78.8510749718268,59,0.5,1199,2024-09-28 15:20:00,2024-09-28 15:20:00,14.044255374859134,52.03827815252559,135.0,case2,DOM01,25.462123173609285
40,26,81.15215228927289,157.82601059284966,158,0.5,1204,2024-09-28 15:20:00,2024-09-28 15:20:00,14.439130052964249,52.25576076144637,240.0,case2,DOM01,45.26599675308318
40,28,91.25915183385001,166.91738409112168,9,0.5,1206,2024-09-28 15:20:00,2024-09-28 15:20:00,14.484586920455607,52.30629575916925,48.0,case2,DOM01,9.053199350616635
40,38,48.00105845387107,61.130380347838184,5,0.7,1214,2024-09-28 15:20:00,2024-09-28 15:20:00,13.955651901739191,52.09000529226936,402.0,case2,DOM01,75.82054456141434
40,40,61.24691236385183,81.92556961947639,241,0.7,1215,2024-09-28 15:20:00,2024-09-28 15:20:00,14.059627848097382,52.15623456181926,1285.0,case2,DOM01,242.36169094879952
40,41,63.558252572296325,114.81404853434411,7,0.7,1216,2024-09-28 15:20:00,2024-09-28 15:20:00,14.22407024267172,52.167791262861485,365.0,case2,DOM01,68.84203672864733
40,42,77.04720908843731,42.776362187527226,58,0.7,1217,2024-09-28 15:20:00,2024-09-28 15:20:00,13.863881810937636,52.235236045442186,608.0,case2,DOM01,114.67385844114405
40,43,86.38257662542846,53.07545178846987,30,0.7,1218,2024-09-28 15:20:00,2024-09-28 15:20:00,13.91537725894235,52.28191288312714,517.0,case2,DOM01,97.51050133893335
40,45,88.63846826868742,109.58535872841632,9,0.7,1219,2024-09-28 15:20:00,2024-09-28 15:20:00,14.19792679364208,52.293192341343435,599.0,case2,DOM01,112.97638356290344
40,46,91.2609065092073,96.84699544976614,42,0.7,1220,2024-09-28 15:20:00,2024-09-28 15:20:00,14.13423497724883,52.30630453254604,316.0,case2,DOM01,59.600229058226184
40,49,104.39088908688147,114.06228252626103,159,0.7,1222,2024-09-28 15:20:00,2024-09-28 15:20:00,14.220311412631306,52.371954445434405,985.0,case2,DOM01,185.77919500744554
40,51,112.2711878369856,137.31715991795875,16,0.7,1223,2024-09-28 15:20:00,2024-09-28 15:20:00,14.336585799589795,52.41135593918492,324.0,case2,DOM01,61.109095616662295
41,8,139.8124133581926,0.38503619214740076,5,0.3,1225,2024-09-28 15:25:00,2024-09-28 15:25:00,13.651925180960736,52.54906206679096,0.0,case2,DOM01,0.0
41,17,34.55178915282735,86.76469970813324,46,0.5,1231,2024-09-28 15:25:00,2024-09-28 15:25:00,14.083823498540667,52.02275894576414,115.0,case2,DOM01,21.689956777519026
41,19,46.114309412814116,67.19553693179509,264,0.5,1232,2024-09-28 15:25:00,2024-09-28 15:25:00,13.985977684658975,52.08057154706407,494.0,case2,DOM01,93.17250998342953
41,20,46.02988430818372,23.36537391779851,44,0.5,1233,2024-09-28 15:25:00,2024-09-28 15:25:00,13.766826869588993,52.080149421540916,222.0,case2,DOM01,41.87104699660194
41,24,51.013514460609606,40.878354469977076,5,0.5,1236,2024-09-28 15:25:00,2024-09-28 15:25:00,13.854391772349885,52.10506757230304,131.0,case2,DOM01,24.707689894391233
41,31,59.80436527521717,90.63460397091372,213,0.7,1242,2024-09-28 15:25:00,2024-09-28 15:25:00,14.10317301985457,52.149021826376085,1076.0,case2,DOM01,202.94255210965625
41,32,62.80391556956866,122.9405073943533,16,0.7,1243,2024-09-28 15:25:00,2024-09-28 15:25:00,14.264702536971766,52.16401957784784,503.0,case2,DOM01,94.86998486167016
41,34,76.31494806996963,52.67825042030266,24,0.7,1244,2024-09-28 15:25:00,2024-09-28 15:25:00,13.913391252101514,52.23157474034985,884.0,case2,DOM01,166.7297547071897
41,37,88.80375457065962,105.84687944762305,91,0.7,1245,2024-09-28 15:25:00,2024-09-28 15:25:00,14.179234397238115,52.2940187728533,1010.0,case2,DOM01,190.49440300255839
41,38,87.28592167609735,65.8196342080532,10,0.7,1246,2024-09-28 15:25:00,2024-09-28 15:25:00,13.979098171040267,52.28642960838049,333.0,case2,DOM01,62.80657049490291
41,39,99.17342117998088,89.03679150105705,129,0.7,1247,2024-09-28 15:25:00,2024-09-28 15:25:00,14.095183957505286,52.345867105899906,470.0,case2,DOM01,88.64591030812122
41,40,103.96100891797981,122.21749591765158,114,0.7,1248,2024-09-28 15:25:00,2024-09-28 15:25:00,14.261087479588257,52.369805044589896,997.0,case2,DOM01,188.04249484509972
41,43,109.6238274227815,140.93611552689833,5,0.7,1250,2024-09-28 15:25:00,2024-09-28 15:25:00,14.354680577634491,52.39811913711391,108.0,case2,DOM01,20.36969853888743
41,44,110.72647588041745,148.0048311098524,21,0.7,1251,2024-09-28 15:25:00,2024-09-28 15:25:00,14.390024155549263,52.40363237940209,263.0,case2,DOM01,49.60398810858698
42,13,32.038553682268585,93.7635024104555,21,0.5,1255,2024-09-28 15:30:00,2024-09-28 15:30:00,14.118817512052276,52.01019276841134,96.0,case2,DOM01,18.10639870123327
42,14,44.34277212865416,76.16518226843262,279,0.5,1256,2024-09-28 15:30:00,2024-09-28 15:30:00,14.030825911342163,52.07171386064327,607.0,case2,DOM01,114.48525012133955
42,16,42.195080619829355,37.83695087835766,34,0.5,1257,2024-09-28 15:30:00,2024-09-28 15:30:00,13.839184754391788,52.06097540309915,178.0,case2,DOM01,33.57228092520336
42,19,72.73084477690894,17.584853818894477,16,0.5,1259,2024-09-28 15:30:00,2024-09-28 15:30:00,13.737924269094473,52.21365422388455,98.0,case2,DOM01,18.4836153408423
42,21,90.17074594329051,26.443529081702653,76,0.5,1261,2024-09-28 15:30:00,2024-09-28 15:30:00,13.782217645408513,52.30085372971645,163.0,case2,DOM01,30.74315612813566
42,22,88.6705345747401,41.87936010530513,5,0.5,1262,2024-09-28 15:30:00,2024-09-28 15:30:00,13.859396800526525,52.2933526728737,88.0,case2,DOM01,16.597532142797164
42,23,100.87256126043654,64.77868285834866,11,0.5,1263,2024-09-28 15:30:00,2024-09-28 15:30:00,13.973893414291743,52.35436280630218,269.0,case2,DOM01,50.73563802741406
42,25,114.84386595251226,20.42801180016771,29,0.5,1265,2024-09-28 15:30:00,2024-09-28 15:30:00,13.752140059000839,52.42421932976256,100.0,case2,DOM01,18.860831980451323
42,32,20.09184458932093,38.62871397371812,127,0.7,1268,2024-09-28 15:30:00,2024-09-28 15:30:00,13.843143569868591,51.950459222946606,342.0,case2,DOM01,64.50404537314353
42,34,50.94220025661305,106.82440090238059,9,0.7,1270,2024-09-28 15:30:00,2024-09-28 15:30:00,14.184122004511904,52.104711001283064,287.0,case2,DOM01,54.1305877838953
